latitud,codigoSerial,variableConsulta,fecha,calidad,valor,nombre,nombreCorto,longitud
6.2089748,6,co,2022-03-14 23:00:00,1.0,2000.7732024825602,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-15 00:00:00,1.0,1259.7626380548002,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-15 01:00:00,1.0,1191.28993048736,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-15 02:00:00,1.0,915.8903407083761,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-15 03:00:00,1.0,761.3679345712,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-15 04:00:00,1.0,757.4728834464,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-15 05:00:00,1.0,830.256496126376,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-15 06:00:00,1.0,1287.4518691390401,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-15 07:00:00,1.0,3329.55843767536,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-15 08:00:00,1.0,2240.43340698496,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-15 09:00:00,1.0,2529.53784870688,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-15 10:00:00,1.0,2161.07746833352,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-15 11:00:00,1.0,2045.6579386795202,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-15 12:00:00,1.0,1461.06804501064,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-15 13:00:00,1.0,1287.2914846809601,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-15 14:00:00,1.0,1258.3306339648002,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-15 15:00:00,1.0,986.2498568648,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-15 16:00:00,1.0,2267.2634356152003,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-15 17:00:00,1.0,2463.06994686544,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-15 18:00:00,1.0,1714.6587853005599,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-15 19:00:00,1.0,2330.89024134208,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-15 20:00:00,1.0,1882.83334563016,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-15 21:00:00,1.0,2389.1785358214397,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-15 22:00:00,1.0,2281.61784461336,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-15 23:00:00,1.0,2822.3655010628,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-16 00:00:00,1.0,2361.2029039192003,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-16 01:00:00,1.0,1798.21908796024,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-16 02:00:00,1.0,1389.1814396926402,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-16 03:00:00,1.0,1015.0044989920001,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-16 04:00:00,1.0,930.936694082824,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-16 05:00:00,1.0,1214.6487812034402,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-16 06:00:00,2.3,2058.8209202748003,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-16 07:00:00,1.0,1497.1889161768,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-16 08:00:00,1.0,3231.4833415594403,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-16 09:00:00,1.0,2664.1462331668804,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-16 10:00:00,1.0,2016.00972600016,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-16 11:00:00,1.0,1569.6254110653601,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-16 12:00:00,1.0,1285.84802455824,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-16 13:00:00,1.0,1005.4387116708001,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-16 14:00:00,1.0,1100.245401651704,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-16 15:00:00,1.0,1983.17673622464,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-16 16:00:00,1.0,1415.34701842512,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-16 17:00:00,1.0,2928.7920450316,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-16 18:00:00,1.0,2764.20322294336,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-16 19:00:00,1.0,3338.75763194952,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-16 20:00:00,1.0,2634.9448057636005,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-16 21:00:00,1.0,2040.8349489044,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-16 22:00:00,1.0,2775.2010143545604,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-16 23:00:00,1.0,3511.0449080256003,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-17 00:00:00,1.0,2008.2769039141601,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-17 01:00:00,1.0,1987.02596321856,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-17 02:00:00,1.0,1765.29444992296,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-17 03:00:00,1.0,1330.65256852616,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-17 04:00:00,1.0,1443.8267157670402,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-17 05:00:00,1.0,1116.238023328824,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-17 06:00:00,1.0,1205.43813089656,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-17 07:00:00,1.0,2484.813496968,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-17 08:00:00,1.0,2921.8840573014404,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-17 09:00:00,1.0,2794.56170965136,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-17 10:00:00,1.0,2000.1889448138402,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-17 11:00:00,1.0,1371.000715766,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-17 12:00:00,1.0,1088.107734984864,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-17 13:00:00,1.0,1067.858051548992,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-17 14:00:00,1.0,1521.96831495016,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-17 15:00:00,1.0,1141.1354192392,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-17 16:00:00,1.0,1456.0044785484001,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-17 17:00:00,1.0,1861.318916182,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-17 18:00:00,1.0,1970.9187812142402,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-17 19:00:00,1.0,2435.8389570900003,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-17 20:00:00,1.0,2862.43870351736,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-17 21:00:00,1.0,2711.78041721664,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-17 22:00:00,1.0,2301.4826053498405,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-17 23:00:00,1.0,2905.31863398832,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-18 00:00:00,1.0,1807.0287771219203,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-18 01:00:00,1.0,1736.13884665056,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-18 02:00:00,1.0,1433.5735664826402,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-18 03:00:00,1.0,1544.7543640302401,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-18 04:00:00,1.0,1710.06491617984,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-18 05:00:00,1.0,1587.3478936832,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-18 06:00:00,1.0,2047.6742004382402,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-18 07:00:00,1.0,2712.29593868904,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-18 08:00:00,1.0,2108.00166874176,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-18 09:00:00,1.0,3181.3173742785602,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-18 10:00:00,1.0,3140.06420045384,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-18 11:00:00,1.0,1739.8849693500001,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-18 12:00:00,1.0,1950.1375378601601,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-18 13:00:00,1.0,1312.2656360105602,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-18 14:00:00,1.0,1395.7572024739202,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-18 15:00:00,1.0,1516.5839795717602,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-18 16:00:00,1.0,1495.40177507248,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-18 17:00:00,1.0,1351.19323519312,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-18 18:00:00,1.0,3106.11997550448,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-18 19:00:00,1.0,3620.3469162071206,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-18 20:00:00,1.0,3506.90928021368,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-18 21:00:00,1.0,3426.14424953768,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-18 22:00:00,1.0,2432.13865852144,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-18 23:00:00,1.0,2014.4058814193602,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-19 00:00:00,1.0,1783.6470143404001,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-19 01:00:00,1.0,1509.99676075776,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-19 02:00:00,1.0,999.558330075624,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-19 03:00:00,1.0,1164.7577587078401,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-19 04:00:00,1.0,1075.2059509356,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-19 05:00:00,1.0,1126.2803816111762,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-19 06:00:00,1.0,956.8651329380001,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-19 07:00:00,1.0,2889.9560941108,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-19 08:00:00,1.0,2405.5377505456004,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-19 09:00:00,1.0,2730.1444376668,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-19 10:00:00,1.0,2689.4526094453604,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-19 11:00:00,1.0,1792.20467078224,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-19 12:00:00,1.0,1362.3514110624,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-19 13:00:00,1.0,1026.130597969664,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-19 14:00:00,1.0,1608.97688345856,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-19 15:00:00,1.0,2353.97414727288,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-19 16:00:00,1.0,1564.17233949064,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-19 17:00:00,1.0,2599.2592638408,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-19 18:00:00,1.0,1829.7575460384,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-19 19:00:00,1.0,1910.3507362236003,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-19 20:00:00,1.0,2314.3820981925605,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-19 21:00:00,1.0,2139.0933415438403,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-19 22:00:00,1.0,1983.29129655184,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-19 23:00:00,1.0,2145.2566871472,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-20 00:00:00,1.0,1324.52359102096,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-20 01:00:00,1.0,706.054771789224,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-20 02:00:00,1.0,995.1282822228001,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-20 03:00:00,1.0,689.6336944883761,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-20 04:00:00,1.0,1069.0196932668,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-20 05:00:00,1.0,1304.01729245216,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-20 06:00:00,1.0,1753.8613292684001,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-20 07:00:00,1.0,1357.05872394576,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-20 08:00:00,1.0,1009.1046421412001,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-20 09:00:00,1.0,675.409884263224,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-20 10:00:00,1.0,1013.706530484824,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-20 11:00:00,1.0,1151.9613701596,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-20 12:00:00,1.0,737.634471585176,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-20 13:00:00,1.0,824.413919439176,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-20 14:00:00,1.0,1288.71203273824,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-20 15:00:00,1.0,1088.730943164832,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-20 16:00:00,1.0,1236.3350511424,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-20 17:00:00,1.0,1088.828319442952,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-20 18:00:00,1.0,1316.9855214912,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-20 19:00:00,2.2,2667.1706258049603,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-20 20:00:00,1.0,1101.077109627176,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-20 21:00:00,1.0,1985.3304703760002,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-20 22:00:00,2.2,2544.46505934104,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-20 23:00:00,1.0,2255.77303479704,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-21 00:00:00,1.0,2409.8337628156,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-21 01:00:00,1.0,1896.69514522136,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-21 02:00:00,1.0,1623.5145889802402,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-21 03:00:00,1.0,1466.6929570761602,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-21 04:00:00,1.0,1321.453374252,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-21 05:00:00,1.0,1172.3760204666398,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-21 06:00:00,1.0,1200.90154193944,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-21 07:00:00,1.0,2093.55561148184,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-21 08:00:00,1.0,1953.84929246144,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-21 09:00:00,1.0,960.0350171916241,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-21 10:00:00,1.0,930.611342753576,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-21 11:00:00,1.0,839.7844785396001,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-21 12:00:00,1.0,716.5943218916241,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-21 13:00:00,1.0,641.4610769007761,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-21 14:00:00,1.0,739.0481460228241,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-21 15:00:00,1.0,1543.74623315088,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-21 16:00:00,1.0,1417.58094480552,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-21 17:00:00,1.0,1041.4679345752002,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-21 18:00:00,1.0,1150.472085906,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-21 19:00:00,1.0,1431.9468098364,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-21 20:00:00,1.0,2156.96475258704,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-21 21:00:00,1.0,2664.0431288724003,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-21 22:00:00,1.0,2574.5142331656,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-21 23:00:00,1.0,3194.19395505584,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-22 00:00:00,1.0,1833.0797955272,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-22 01:00:00,1.0,1165.1014396894402,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-22 02:00:00,1.0,875.4505452067759,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-22 03:00:00,1.0,610.0142670843761,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-22 04:00:00,1.0,633.9390458168241,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-22 05:00:00,1.0,659.371438455224,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
6.2089748,6,co,2022-03-22 06:00:00,1.0,1853.03620452544,Politecnico Colombiano Jaime Isaza Cadavid - Medellin,MED-PJIC,-75.5777664
